Booking_ID,no_of_adults,no_of_children,no_of_weekend_nights,no_of_week_nights,type_of_meal_plan,required_car_parking_space,room_type_reserved,lead_time,arrival_year,arrival_month,arrival_date,market_segment_type,repeated_guest,no_of_previous_cancellations,no_of_previous_bookings_not_canceled,avg_price_per_room,no_of_special_requests,booking_status,no_of_total_guests,no_of_total_days_stay
INN06689,2,0,1,3,Meal Plan 1,0,Room_Type 1,60,2017,10,12,Offline,0,0,0,65.0,1,Not_Canceled,2,4
INN30774,1,0,2,4,Meal Plan 1,0,Room_Type 1,69,2018,6,12,Offline,0,0,0,120.0,0,Canceled,1,6
INN07370,1,0,1,3,Meal Plan 1,0,Room_Type 1,28,2018,9,5,Online,0,0,0,98.2,0,Not_Canceled,1,4
INN11298,1,0,1,1,Meal Plan 2,0,Room_Type 1,301,2018,7,30,Offline,0,0,0,90.0,0,Not_Canceled,1,2
INN29147,2,0,0,4,Meal Plan 1,0,Room_Type 4,167,2017,9,16,Online,0,0,0,102.0,0,Canceled,2,4
INN04058,2,0,0,4,Meal Plan 1,0,Room_Type 1,129,2018,5,10,Online,0,0,0,99.45,0,Not_Canceled,2,4
INN32598,1,0,0,2,Meal Plan 1,0,Room_Type 1,32,2017,11,20,Offline,0,0,0,73.0,0,Not_Canceled,1,2
INN05831,2,0,0,3,Meal Plan 1,0,Room_Type 4,13,2017,10,6,Offline,0,0,0,75.0,1,Not_Canceled,2,3
INN33167,1,0,1,0,Meal Plan 1,0,Room_Type 1,4,2018,1,4,Corporate,1,0,4,66.0,0,Not_Canceled,1,1
INN02919,2,0,0,1,Meal Plan 1,0,Room_Type 1,1,2018,5,10,Online,0,0,0,84.0,0,Canceled,2,1
INN09945,1,0,1,0,Meal Plan 1,0,Room_Type 1,24,2017,11,1,Corporate,0,0,0,65.0,0,Not_Canceled,1,1
INN06608,1,0,0,2,Meal Plan 1,0,Room_Type 1,31,2017,12,17,Corporate,1,0,1,65.0,0,Not_Canceled,1,2
INN15620,2,0,0,2,Meal Plan 1,0,Room_Type 4,64,2018,9,16,Online,0,0,0,149.4,1,Not_Canceled,2,2
INN17870,2,0,0,2,Meal Plan 2,0,Room_Type 1,56,2017,9,17,Offline,0,0,0,82.0,0,Not_Canceled,2,2
INN02023,2,0,1,2,Meal Plan 1,0,Room_Type 1,133,2018,3,11,Offline,0,0,0,42.17,1,Not_Canceled,2,3
INN00536,2,0,1,3,Meal Plan 1,0,Room_Type 4,82,2018,3,24,Online,0,0,0,99.45,0,Not_Canceled,2,4
INN08494,2,0,2,1,Meal Plan 1,0,Room_Type 1,100,2018,5,1,Online,0,0,0,105.3,1,Not_Canceled,2,3
INN27275,1,0,1,0,Meal Plan 1,0,Room_Type 1,19,2018,11,14,Corporate,0,0,0,65.0,0,Not_Canceled,1,1
INN16021,1,0,1,0,Meal Plan 1,0,Room_Type 1,3,2018,7,11,Corporate,1,0,1,65.0,0,Not_Canceled,1,1
INN34795,2,0,1,1,Meal Plan 1,0,Room_Type 1,103,2017,8,8,Online,0,0,0,76.5,1,Not_Canceled,2,2
INN34478,2,0,0,2,Not Selected,0,Room_Type 1,142,2018,12,22,Online,0,0,0,79.2,1,Not_Canceled,2,2
INN10721,2,0,1,0,Meal Plan 1,0,Room_Type 1,0,2018,7,24,Online,0,0,0,131.0,0,Not_Canceled,2,1
INN32386,1,0,2,4,Meal Plan 1,0,Room_Type 1,245,2018,7,6,Offline,0,0,0,110.0,0,Canceled,1,6
INN23553,1,0,2,2,Not Selected,0,Room_Type 1,62,2018,11,6,Online,0,0,0,140.63,1,Not_Canceled,1,4
INN14770,1,0,0,1,Meal Plan 1,0,Room_Type 1,61,2017,9,15,Online,0,0,0,80.75,0,Not_Canceled,1,1
INN17033,2,0,0,2,Meal Plan 1,0,Room_Type 1,60,2018,4,27,Online,0,0,0,106.2,1,Not_Canceled,2,2
INN05311,2,0,2,3,Meal Plan 1,0,Room_Type 1,183,2018,5,6,Online,0,0,0,100.3,1,Canceled,2,5
INN11472,2,0,1,2,Meal Plan 1,0,Room_Type 1,159,2018,9,19,Offline,0,0,0,144.0,1,Canceled,2,3
INN14620,2,0,1,2,Meal Plan 1,0,Room_Type 1,84,2018,10,21,Offline,0,0,0,80.75,2,Not_Canceled,2,3
INN32031,2,0,1,1,Meal Plan 1,0,Room_Type 1,275,2018,6,4,Offline,0,0,0,62.8,0,Canceled,2,2
INN13085,2,0,1,0,Meal Plan 1,0,Room_Type 1,17,2018,6,13,Online,0,0,0,101.0,1,Not_Canceled,2,1
INN19958,2,0,2,5,Meal Plan 1,0,Room_Type 1,113,2018,7,12,Online,0,0,0,105.3,0,Canceled,2,7
INN33392,2,0,0,3,Meal Plan 1,0,Room_Type 4,39,2018,1,27,Online,0,0,0,69.22,1,Not_Canceled,2,3
INN12757,2,0,0,3,Meal Plan 1,0,Room_Type 4,86,2018,3,10,Online,0,0,0,87.3,2,Not_Canceled,2,3
INN15971,1,0,0,3,Meal Plan 1,0,Room_Type 1,58,2018,1,27,Offline,0,0,0,81.0,0,Not_Canceled,1,3
INN22502,2,0,0,0,Not Selected,0,Room_Type 1,33,2018,2,20,Online,0,0,0,0.0,1,Not_Canceled,2,0
INN10432,1,0,0,2,Meal Plan 1,0,Room_Type 1,192,2018,6,24,Offline,0,0,0,95.0,0,Not_Canceled,1,2
INN03904,2,0,1,1,Meal Plan 1,0,Room_Type 4,51,2018,5,28,Online,0,0,0,126.36,0,Canceled,2,2
INN28254,2,0,0,2,Meal Plan 1,0,Room_Type 1,2,2018,2,10,Corporate,0,0,0,72.0,0,Not_Canceled,2,2
INN34458,2,0,2,3,Meal Plan 1,0,Room_Type 1,100,2018,4,28,Online,0,0,0,101.15,1,Not_Canceled,2,5
INN14527,2,0,2,0,Not Selected,0,Room_Type 1,135,2018,5,22,Online,0,0,0,94.5,2,Not_Canceled,2,2
INN07884,2,0,1,0,Meal Plan 1,0,Room_Type 4,7,2018,6,19,Online,0,0,0,165.0,2,Not_Canceled,2,1
INN19383,2,0,1,2,Meal Plan 2,1,Room_Type 1,5,2018,10,28,Online,0,0,0,200.33,2,Not_Canceled,2,3
INN35342,2,0,2,5,Meal Plan 1,0,Room_Type 4,180,2018,8,27,Offline,0,0,0,90.95,0,Not_Canceled,2,7
INN24229,1,0,1,1,Not Selected,0,Room_Type 1,5,2018,12,19,Online,0,0,0,68.0,0,Not_Canceled,1,2
INN25383,1,0,0,1,Meal Plan 1,0,Room_Type 1,17,2017,10,30,Offline,0,0,0,95.0,0,Not_Canceled,1,1
INN25856,2,0,0,1,Not Selected,0,Room_Type 1,1,2018,7,21,Online,0,0,0,139.0,1,Not_Canceled,2,1
INN13726,3,0,0,2,Meal Plan 1,0,Room_Type 4,130,2018,6,9,Online,0,0,0,159.3,0,Canceled,3,2
INN09053,1,0,2,2,Meal Plan 1,0,Room_Type 1,15,2018,11,12,Online,0,0,0,85.85,1,Not_Canceled,1,4
INN30534,2,1,2,2,Meal Plan 1,0,Room_Type 1,51,2018,12,4,Offline,0,0,0,68.0,1,Not_Canceled,3,4
INN03612,2,0,0,1,Meal Plan 1,0,Room_Type 1,0,2017,8,13,Online,0,0,0,138.0,0,Not_Canceled,2,1
INN27383,2,2,2,3,Meal Plan 2,0,Room_Type 6,111,2018,8,7,Online,0,0,0,237.6,0,Canceled,4,5
INN04357,2,0,2,3,Meal Plan 1,0,Room_Type 4,130,2018,9,10,Offline,0,0,0,99.95,0,Not_Canceled,2,5
INN11804,2,1,2,2,Not Selected,0,Room_Type 1,91,2018,4,1,Online,0,0,0,52.02,1,Not_Canceled,3,4
INN36239,1,0,0,1,Not Selected,0,Room_Type 1,117,2018,11,10,Online,0,0,0,161.1,1,Canceled,1,1
INN14151,2,0,0,1,Meal Plan 2,0,Room_Type 1,55,2018,4,6,Offline,0,0,0,104.0,0,Not_Canceled,2,1
INN09665,1,0,1,0,Meal Plan 1,0,Room_Type 4,21,2018,2,29,Online,0,0,0,117.0,0,Not_Canceled,1,1
INN06473,2,0,1,2,Meal Plan 1,0,Room_Type 1,170,2018,8,1,Online,0,0,0,105.3,0,Canceled,2,3
INN14140,1,0,1,1,Meal Plan 1,0,Room_Type 4,32,2017,10,24,Online,0,0,0,136.0,1,Not_Canceled,1,2
INN18394,2,0,0,2,Meal Plan 1,0,Room_Type 1,245,2018,6,17,Offline,0,0,0,75.0,0,Canceled,2,2
INN04844,2,0,1,2,Meal Plan 1,0,Room_Type 1,25,2018,10,17,Offline,0,0,0,85.0,0,Not_Canceled,2,3
INN27136,2,0,0,2,Not Selected,1,Room_Type 1,221,2018,8,18,Online,0,0,0,94.5,3,Not_Canceled,2,2
INN19133,2,0,2,1,Meal Plan 1,0,Room_Type 4,1,2017,10,4,Online,0,0,0,136.0,0,Not_Canceled,2,3
INN16443,2,0,0,2,Meal Plan 1,0,Room_Type 1,5,2018,5,24,Corporate,0,0,0,110.0,1,Not_Canceled,2,2
INN19866,3,0,2,3,Meal Plan 1,0,Room_Type 4,14,2018,5,8,Online,0,0,0,159.0,0,Canceled,3,5
INN12387,2,1,2,3,Meal Plan 1,0,Room_Type 1,63,2018,4,22,Online,0,0,0,90.06,0,Not_Canceled,3,5
INN04010,2,2,2,5,Meal Plan 1,1,Room_Type 6,61,2018,9,7,Online,0,0,0,207.64,1,Not_Canceled,4,7
INN19376,2,0,0,2,Meal Plan 2,0,Room_Type 1,377,2018,10,14,Offline,0,0,0,115.0,1,Canceled,2,2
INN10110,2,0,0,2,Meal Plan 1,0,Room_Type 1,31,2018,8,4,Online,0,0,0,135.9,2,Not_Canceled,2,2
INN24495,3,0,0,1,Meal Plan 1,0,Room_Type 4,58,2018,5,18,Online,0,0,0,159.3,0,Canceled,3,1
INN19152,2,2,1,4,Meal Plan 1,0,Room_Type 6,134,2018,8,1,Online,0,0,0,176.45,1,Not_Canceled,4,5
INN29809,2,0,1,3,Meal Plan 1,0,Room_Type 4,99,2018,5,23,Online,0,0,0,132.6,0,Canceled,2,4
INN32917,1,0,0,1,Meal Plan 1,0,Room_Type 1,6,2017,12,1,Online,0,0,0,81.0,1,Not_Canceled,1,1
INN23162,2,0,1,1,Not Selected,0,Room_Type 1,201,2018,10,1,Online,0,0,0,98.1,0,Canceled,2,2
INN01818,1,0,0,1,Not Selected,0,Room_Type 1,2,2018,6,28,Online,0,0,0,127.0,0,Not_Canceled,1,1
INN28681,2,0,0,3,Meal Plan 1,0,Room_Type 1,206,2018,9,8,Online,0,0,0,126.9,2,Canceled,2,3
INN01598,2,0,0,3,Meal Plan 1,0,Room_Type 4,45,2018,6,8,Online,0,0,0,128.4,1,Not_Canceled,2,3
INN20062,2,0,2,1,Meal Plan 1,0,Room_Type 1,116,2018,2,28,Offline,0,0,0,87.0,0,Not_Canceled,2,3
INN06484,2,0,0,2,Meal Plan 1,0,Room_Type 1,29,2018,10,5,Online,0,0,0,152.0,2,Not_Canceled,2,2
INN29208,2,0,2,4,Not Selected,0,Room_Type 1,67,2018,4,3,Online,0,0,0,80.75,0,Not_Canceled,2,6
INN31734,2,0,1,0,Meal Plan 1,0,Room_Type 1,258,2018,10,16,Offline,0,0,0,110.0,0,Canceled,2,1
INN27699,3,0,1,1,Meal Plan 1,0,Room_Type 4,17,2018,7,11,Online,0,0,0,187.0,0,Not_Canceled,3,2
INN32960,2,0,2,1,Meal Plan 1,1,Room_Type 1,14,2017,12,26,Online,0,0,0,111.67,0,Not_Canceled,2,3
INN28334,1,0,0,1,Meal Plan 1,0,Room_Type 1,34,2018,1,26,Corporate,0,0,0,59.0,0,Not_Canceled,1,1
INN12967,1,0,1,2,Meal Plan 1,0,Room_Type 1,3,2017,10,5,Corporate,0,0,0,65.0,0,Not_Canceled,1,3
INN32864,2,0,1,2,Not Selected,0,Room_Type 1,100,2018,4,25,Online,0,0,0,81.2,0,Not_Canceled,2,3
INN16588,3,0,1,1,Meal Plan 1,1,Room_Type 4,15,2018,7,4,Online,0,0,0,187.0,2,Not_Canceled,3,2
INN34711,3,0,1,1,Meal Plan 1,0,Room_Type 4,46,2018,5,16,Online,0,0,0,163.8,2,Not_Canceled,3,2
INN23690,1,0,1,3,Meal Plan 1,0,Room_Type 1,0,2018,12,19,Corporate,1,1,7,67.0,1,Not_Canceled,1,4
INN02330,2,0,1,1,Not Selected,0,Room_Type 1,5,2018,3,21,Online,0,0,0,68.53,1,Not_Canceled,2,2
INN29434,2,0,2,2,Meal Plan 1,0,Room_Type 1,229,2018,10,22,Online,0,0,0,89.25,0,Canceled,2,4
INN27603,1,0,1,1,Meal Plan 1,0,Room_Type 1,3,2017,9,7,Online,0,0,0,123.5,2,Not_Canceled,1,2
INN31100,2,0,1,1,Meal Plan 1,0,Room_Type 1,159,2018,4,9,Offline,0,0,0,70.0,1,Not_Canceled,2,2
INN08087,2,0,0,3,Not Selected,0,Room_Type 1,1,2017,8,5,Online,0,0,0,80.0,1,Not_Canceled,2,3
INN02286,3,0,2,2,Meal Plan 1,0,Room_Type 1,56,2018,4,23,Online,0,0,0,130.05,0,Canceled,3,4
INN34544,2,1,0,1,Meal Plan 1,0,Room_Type 1,55,2018,9,15,Online,0,0,0,152.1,1,Not_Canceled,3,1
INN07155,3,0,2,5,Meal Plan 1,0,Room_Type 4,73,2018,7,1,Offline,0,0,0,117.64,1,Not_Canceled,3,7
INN20424,2,0,2,3,Meal Plan 1,0,Room_Type 1,117,2018,5,22,Online,0,0,0,126.31,2,Not_Canceled,2,5
INN12292,1,0,0,1,Meal Plan 1,0,Room_Type 1,16,2018,2,26,Corporate,0,0,0,31.0,1,Not_Canceled,1,1
INN15529,2,0,0,1,Not Selected,0,Room_Type 1,88,2018,3,1,Online,0,0,0,70.0,0,Canceled,2,1
INN19711,2,0,0,2,Meal Plan 1,0,Room_Type 1,88,2018,10,7,Corporate,0,0,0,90.0,1,Not_Canceled,2,2
INN01286,1,0,1,4,Meal Plan 1,0,Room_Type 1,190,2018,6,22,Offline,0,0,0,95.0,0,Not_Canceled,1,5
INN24500,2,2,2,5,Meal Plan 1,0,Room_Type 6,66,2018,5,25,Online,0,0,0,187.85,2,Not_Canceled,4,7
INN06644,2,0,0,1,Meal Plan 1,0,Room_Type 1,43,2018,4,30,Online,0,0,0,126.9,0,Canceled,2,1
INN07994,2,0,2,5,Not Selected,0,Room_Type 1,212,2018,10,1,Online,0,0,0,92.65,2,Not_Canceled,2,7
INN35666,2,0,2,2,Meal Plan 1,0,Room_Type 4,47,2018,9,4,Online,0,0,0,117.45,1,Not_Canceled,2,4
INN06614,2,0,0,4,Meal Plan 1,0,Room_Type 1,228,2018,10,5,Online,0,0,0,102.85,1,Canceled,2,4
INN00004,2,0,0,2,Meal Plan 1,0,Room_Type 1,211,2018,5,20,Online,0,0,0,100.0,0,Canceled,2,2
INN20040,2,0,1,2,Meal Plan 1,0,Room_Type 1,91,2018,3,4,Offline,0,0,0,40.67,0,Not_Canceled,2,3
INN08368,2,2,0,4,Not Selected,0,Room_Type 6,1,2017,8,11,Online,0,0,0,153.0,1,Not_Canceled,4,4
INN20838,1,0,0,3,Meal Plan 1,0,Room_Type 1,71,2018,6,14,Offline,0,0,0,120.0,0,Not_Canceled,1,3
INN00153,2,0,1,3,Not Selected,0,Room_Type 1,69,2018,4,4,Online,0,0,0,80.75,1,Not_Canceled,2,4
INN18814,2,0,2,2,Meal Plan 1,0,Room_Type 1,175,2018,9,30,Online,0,0,0,87.32,1,Not_Canceled,2,4
INN01299,2,0,2,0,Meal Plan 1,0,Room_Type 1,91,2018,8,21,Online,0,0,0,126.9,0,Not_Canceled,2,2
INN00843,2,0,0,5,Meal Plan 1,0,Room_Type 1,17,2017,11,3,Online,0,0,0,90.95,1,Not_Canceled,2,5
INN05726,3,0,0,1,Not Selected,0,Room_Type 4,0,2018,5,20,Online,0,0,0,142.2,0,Not_Canceled,3,1
INN02289,2,0,1,3,Meal Plan 1,0,Room_Type 4,281,2018,10,3,Online,0,0,0,108.8,0,Canceled,2,4
INN05594,2,0,0,3,Not Selected,0,Room_Type 1,124,2018,5,5,Online,0,0,0,94.5,1,Canceled,2,3
INN26134,2,0,2,5,Meal Plan 1,0,Room_Type 1,10,2017,9,12,Online,0,0,0,136.14,2,Canceled,2,7
INN28403,2,0,0,1,Meal Plan 1,0,Room_Type 1,30,2018,7,8,Online,0,0,0,135.9,1,Not_Canceled,2,1
INN07310,1,0,0,2,Meal Plan 1,0,Room_Type 1,192,2018,6,24,Offline,0,0,0,95.0,0,Not_Canceled,1,2
INN20472,2,0,1,0,Meal Plan 1,1,Room_Type 2,6,2017,12,7,Online,0,0,0,96.25,0,Not_Canceled,2,1
INN05269,2,2,1,3,Meal Plan 1,0,Room_Type 6,26,2017,9,24,Online,0,0,0,231.0,1,Canceled,4,4
INN10662,2,0,0,3,Meal Plan 1,0,Room_Type 4,58,2018,10,20,Online,0,0,0,139.5,1,Canceled,2,3
INN35692,0,2,2,1,Meal Plan 1,0,Room_Type 2,75,2018,3,19,Online,0,0,0,78.0,0,Canceled,2,3
INN09378,2,0,0,1,Meal Plan 1,0,Room_Type 1,105,2018,4,6,Offline,0,0,0,75.0,0,Canceled,2,1
INN29248,2,0,2,5,Meal Plan 1,0,Room_Type 1,27,2018,2,11,Offline,0,0,0,43.43,0,Not_Canceled,2,7
INN09771,2,0,1,5,Meal Plan 1,0,Room_Type 1,349,2018,10,4,Offline,0,0,0,123.33,0,Canceled,2,6
INN15208,2,0,2,5,Meal Plan 1,0,Room_Type 1,42,2017,10,26,Online,0,0,0,98.36,1,Not_Canceled,2,7
INN08040,2,0,0,3,Meal Plan 1,0,Room_Type 4,35,2018,10,11,Online,0,0,0,151.5,1,Canceled,2,3
INN01914,2,0,1,1,Meal Plan 1,0,Room_Type 1,159,2018,4,9,Offline,0,0,0,70.0,1,Not_Canceled,2,2
INN04219,2,0,2,2,Not Selected,0,Room_Type 1,31,2018,2,6,Online,0,0,0,50.6,0,Not_Canceled,2,4
INN02606,2,0,1,3,Meal Plan 1,0,Room_Type 1,89,2018,4,18,Online,0,0,0,90.95,1,Not_Canceled,2,4
INN33246,1,0,0,2,Meal Plan 1,0,Room_Type 4,8,2018,5,10,Online,0,0,0,108.57,0,Canceled,1,2
INN18967,2,0,0,2,Meal Plan 1,0,Room_Type 4,185,2018,10,5,Online,0,0,0,122.4,1,Canceled,2,2
INN18423,1,0,1,3,Meal Plan 1,0,Room_Type 1,118,2018,6,6,Offline,0,0,0,110.0,0,Not_Canceled,1,4
INN27394,2,0,2,5,Meal Plan 1,0,Room_Type 1,26,2017,10,31,Online,0,0,0,95.96,1,Not_Canceled,2,7
INN02578,2,0,2,3,Meal Plan 1,0,Room_Type 4,117,2018,10,29,Online,0,0,0,104.04,1,Not_Canceled,2,5
INN27799,2,0,0,1,Meal Plan 2,0,Room_Type 1,40,2018,7,26,Offline,0,0,0,125.0,1,Not_Canceled,2,1
INN20006,2,0,0,3,Meal Plan 1,0,Room_Type 1,317,2018,9,1,Online,0,0,0,106.2,1,Canceled,2,3
INN27965,1,0,0,1,Meal Plan 1,0,Room_Type 1,9,2018,5,17,Online,0,0,0,106.26,1,Not_Canceled,1,1
INN24510,2,1,1,1,Meal Plan 1,0,Room_Type 1,220,2018,9,3,Online,0,0,0,143.1,1,Canceled,3,2
INN03914,1,0,0,3,Meal Plan 1,1,Room_Type 1,29,2018,4,5,Corporate,0,0,0,67.0,0,Not_Canceled,1,3
INN17356,2,1,2,4,Meal Plan 1,0,Room_Type 1,47,2018,8,20,Online,0,0,0,129.99,1,Not_Canceled,3,6
INN24210,2,0,2,5,Meal Plan 1,0,Room_Type 1,39,2018,11,13,Online,0,0,0,64.67,3,Not_Canceled,2,7
INN00746,3,0,1,2,Meal Plan 1,0,Room_Type 4,25,2018,8,15,Online,0,0,0,187.0,1,Canceled,3,3
INN05286,2,0,0,2,Meal Plan 2,0,Room_Type 1,273,2017,7,17,Online,0,0,0,109.0,0,Canceled,2,2
INN25981,2,0,0,1,Not Selected,0,Room_Type 1,1,2018,12,31,Online,0,0,0,140.0,2,Not_Canceled,2,1
INN30891,2,0,2,2,Meal Plan 2,0,Room_Type 1,169,2018,4,22,Offline,0,0,0,106.0,0,Canceled,2,4
INN22520,2,0,0,3,Meal Plan 1,0,Room_Type 4,106,2018,2,16,Offline,0,0,0,46.67,1,Not_Canceled,2,3
INN09693,2,0,0,2,Meal Plan 2,0,Room_Type 1,292,2018,7,21,Offline,0,0,0,109.0,0,Canceled,2,2
INN30139,2,0,1,1,Meal Plan 1,0,Room_Type 1,75,2018,9,17,Offline,0,0,0,80.75,0,Not_Canceled,2,2
INN29176,2,0,1,5,Meal Plan 2,0,Room_Type 6,98,2018,10,24,Online,0,0,0,89.5,2,Not_Canceled,2,6
INN29101,2,0,0,4,Meal Plan 1,0,Room_Type 1,110,2017,12,9,Offline,0,0,0,70.0,0,Not_Canceled,2,4
INN18466,2,0,2,1,Meal Plan 1,0,Room_Type 1,221,2017,10,17,Offline,0,0,0,65.0,0,Not_Canceled,2,3
INN05196,2,0,1,1,Meal Plan 1,0,Room_Type 1,103,2018,6,27,Offline,0,0,0,80.75,2,Not_Canceled,2,2
INN10414,2,0,0,2,Not Selected,0,Room_Type 1,0,2018,4,1,Online,0,0,0,75.42,0,Not_Canceled,2,2
INN19793,2,0,2,4,Not Selected,0,Room_Type 1,195,2018,7,20,Online,0,0,0,0.0,1,Not_Canceled,2,6
INN32597,2,0,1,3,Meal Plan 1,0,Room_Type 1,35,2018,12,5,Online,0,0,0,88.4,2,Not_Canceled,2,4
INN28518,2,0,2,3,Meal Plan 1,0,Room_Type 1,24,2017,12,24,Offline,0,0,0,58.0,1,Not_Canceled,2,5
INN00369,2,0,2,3,Meal Plan 2,0,Room_Type 1,39,2018,8,13,Online,0,0,0,170.1,2,Not_Canceled,2,5
INN31190,2,1,0,3,Meal Plan 1,0,Room_Type 1,15,2018,10,6,Online,0,0,0,138.5,0,Not_Canceled,3,3
INN01352,2,0,0,3,Meal Plan 1,0,Room_Type 4,59,2018,9,1,Online,0,0,0,123.3,2,Not_Canceled,2,3
INN19650,1,0,1,1,Meal Plan 1,0,Room_Type 1,59,2018,8,8,Online,0,0,0,131.4,1,Not_Canceled,1,2
INN11251,1,0,0,3,Meal Plan 1,0,Room_Type 1,151,2018,1,19,Offline,0,0,0,71.0,0,Not_Canceled,1,3
INN31782,2,0,1,1,Meal Plan 1,0,Room_Type 1,60,2017,9,21,Offline,0,0,0,65.0,0,Not_Canceled,2,2
INN30948,2,0,2,1,Meal Plan 1,0,Room_Type 4,4,2018,12,3,Offline,1,0,1,12.0,2,Not_Canceled,2,3
INN10978,2,0,0,2,Meal Plan 1,0,Room_Type 1,83,2018,9,7,Online,0,0,0,135.9,2,Not_Canceled,2,2
INN25009,2,0,0,3,Meal Plan 1,0,Room_Type 4,110,2018,9,20,Offline,0,0,0,112.88,0,Not_Canceled,2,3
INN13564,2,0,1,2,Meal Plan 1,0,Room_Type 1,19,2018,5,2,Online,0,0,0,130.0,0,Not_Canceled,2,3
INN04954,2,0,0,2,Meal Plan 1,0,Room_Type 1,42,2017,11,20,Offline,0,0,0,63.0,2,Not_Canceled,2,2
INN04100,1,0,0,3,Meal Plan 1,0,Room_Type 1,37,2018,10,13,Offline,0,0,0,95.0,0,Not_Canceled,1,3
INN24802,1,0,0,3,Meal Plan 1,0,Room_Type 1,71,2018,6,14,Offline,0,0,0,120.0,0,Not_Canceled,1,3
INN32414,2,0,0,3,Meal Plan 1,0,Room_Type 4,42,2017,11,4,Offline,0,0,0,60.0,0,Not_Canceled,2,3
INN26521,2,0,2,1,Meal Plan 1,0,Room_Type 1,18,2018,12,24,Offline,0,0,0,80.0,0,Not_Canceled,2,3
INN04235,2,0,2,1,Meal Plan 1,1,Room_Type 4,38,2018,3,19,Online,0,0,0,104.4,0,Not_Canceled,2,3
INN29039,2,0,2,1,Meal Plan 2,0,Room_Type 1,131,2017,8,15,Offline,0,0,0,94.5,0,Canceled,2,3
INN28782,2,0,2,1,Meal Plan 1,0,Room_Type 4,51,2018,9,3,Offline,0,0,0,96.3,1,Not_Canceled,2,3
INN15193,2,0,2,2,Meal Plan 1,0,Room_Type 4,164,2018,9,30,Online,0,0,0,126.9,1,Canceled,2,4
INN21520,2,0,0,4,Meal Plan 1,0,Room_Type 1,270,2018,4,20,Offline,0,0,0,80.0,0,Not_Canceled,2,4
INN10956,2,0,1,1,Meal Plan 2,0,Room_Type 1,117,2018,12,24,Online,0,0,0,127.8,1,Canceled,2,2
INN05443,2,0,1,3,Meal Plan 1,0,Room_Type 1,230,2018,5,12,Online,0,0,0,83.78,2,Not_Canceled,2,4
INN22063,2,0,2,0,Meal Plan 1,0,Room_Type 1,146,2018,4,24,Offline,0,0,0,95.0,0,Canceled,2,2
INN15261,2,0,0,2,Not Selected,1,Room_Type 1,0,2017,8,4,Online,0,0,0,80.0,1,Not_Canceled,2,2
INN06024,2,0,2,3,Meal Plan 1,0,Room_Type 4,51,2017,11,12,Offline,0,0,0,60.0,0,Not_Canceled,2,5
INN32265,1,0,0,2,Meal Plan 2,0,Room_Type 1,256,2018,6,15,Offline,0,0,0,90.0,0,Not_Canceled,1,2
INN19631,2,0,0,2,Meal Plan 1,1,Room_Type 1,11,2018,1,27,Online,0,0,0,102.0,1,Not_Canceled,2,2
INN21375,1,0,1,2,Meal Plan 1,0,Room_Type 1,11,2017,11,30,Offline,0,0,0,55.0,0,Not_Canceled,1,3
INN06581,2,0,0,3,Meal Plan 1,0,Room_Type 1,213,2018,6,7,Online,0,0,0,130.0,0,Canceled,2,3
INN02864,3,0,2,3,Meal Plan 1,0,Room_Type 4,54,2018,9,2,Online,0,0,0,139.86,0,Canceled,3,5
INN01048,2,0,1,2,Meal Plan 1,0,Room_Type 1,305,2018,11,4,Online,0,0,0,89.0,0,Canceled,2,3
INN15510,2,0,2,2,Meal Plan 1,0,Room_Type 1,30,2018,10,2,Online,0,0,0,139.28,0,Canceled,2,4
INN12309,2,0,0,3,Meal Plan 2,0,Room_Type 1,13,2017,9,30,Offline,0,0,0,123.67,2,Not_Canceled,2,3
INN28268,1,0,1,0,Not Selected,0,Room_Type 1,0,2018,7,3,Online,0,0,0,92.86,0,Not_Canceled,1,1
INN19765,2,0,1,2,Not Selected,0,Room_Type 1,19,2018,3,14,Online,0,0,0,60.83,1,Not_Canceled,2,3
INN05885,1,0,0,2,Meal Plan 2,0,Room_Type 1,257,2017,7,1,Offline,0,0,0,80.0,0,Not_Canceled,1,2
INN09102,1,0,2,1,Meal Plan 1,0,Room_Type 1,12,2018,10,2,Online,0,0,0,6.0,0,Not_Canceled,1,3
INN30698,2,0,0,4,Meal Plan 1,0,Room_Type 4,85,2018,4,19,Online,0,0,0,124.53,0,Canceled,2,4
INN21016,2,0,0,4,Meal Plan 1,0,Room_Type 4,12,2018,12,28,Online,0,0,0,125.8,1,Not_Canceled,2,4
INN19023,2,0,1,2,Not Selected,0,Room_Type 1,64,2018,9,5,Online,0,0,0,91.2,0,Canceled,2,3
INN33235,3,0,2,1,Meal Plan 2,0,Room_Type 1,138,2017,8,22,Offline,0,0,0,138.5,1,Not_Canceled,3,3
INN28230,2,0,2,1,Meal Plan 1,0,Room_Type 1,15,2018,7,2,Online,0,0,0,151.0,1,Not_Canceled,2,3
INN05928,3,0,0,1,Meal Plan 1,0,Room_Type 4,66,2018,7,29,Online,0,0,0,137.7,0,Not_Canceled,3,1
INN11857,1,0,0,2,Meal Plan 1,0,Room_Type 1,103,2018,4,19,Offline,0,0,0,115.0,0,Canceled,1,2
INN18674,1,0,0,1,Meal Plan 1,0,Room_Type 1,10,2018,11,10,Online,0,0,0,120.0,0,Canceled,1,1
